관리번호,공원명,공원구분,소재지도로명주소,소재지지번주소,위도,경도,공원면적,공원보유시설(운동시설),공원보유시설(유희시설),공원보유시설(편익시설),공원보유시설(교양시설),공원보유시설(기타시설),지정고시일,관리기관명,전화번호,데이터기준일자
44210-00022,서산 제5호 어린이공원,어린이공원,,충청남도 서산시 해미면 읍내리136-1,36.7112716,126.5519533,37800,,,,,,1984-10-08,충청남도 서산시청,041-660-2199,2026-01-08
44210-00023,서산 제7호 어린이공원,어린이공원,,충청남도 서산시 동문동470-2,36.78955106,126.4589366,16790,,,,,,1984-10-08,충청남도 서산시청,041-660-2199,2026-01-08
44210-00024,서산 제8호 어린이공원,어린이공원,,충청남도 서산시 동문동470-23,36.78817605,126.4603355,16230,,,,,,1984-10-08,충청남도 서산시청,041-660-2199,2026-01-08
44210-00025,서산 제9호 어린이공원,어린이공원,,충청남도 서산시 동문동 404-9,36.78574625,126.4589739,16740,,,,,,1984-10-08,충청남도 서산시청,041-660-2199,2026-01-08
44210-00026,서산 제10호 어린이공원,어린이공원,,충청남도 서산시 동문동 381-1,36.78532659,126.4616753,13020,,,,,,1984-10-08,충청남도 서산시청,041-660-2199,2026-01-08
44210-00027,서산 제11호 어린이공원,어린이공원,,충청남도 서산시 동문동 44-6,36.78603556,126.4641387,16700,,,,,,1995-04-07,충청남도 서산시청,041-660-2199,2026-01-08
44210-00028,서산 제15호 어린이공원,어린이공원,,충청남도 서산시 동문동 1260,36.78222583,126.4672319,15000,,,,,,1995-04-07,충청남도 서산시청,041-660-2199,2026-01-08
44210-00029,서산 제17호 어린이공원,어린이공원,,충청남도 서산시 동문동 301-4,36.78096489,126.4610887,16500,,,,,,1984-10-08,충청남도 서산시청,041-660-2199,2026-01-08
44210-00030,서산 제18호 어린이공원,어린이공원,,충청남도 서산시 동문동 225-3,36.77886531,126.4632376,17350,,,,,,1984-10-08,충청남도 서산시청,041-660-2199,2026-01-08
44210-00031,서산 제19호 어린이공원,어린이공원,,충청남도 서산시 동문동 295-6,36.77686705,126.4645459,17350,,,,,,1984-10-08,충청남도 서산시청,041-660-2199,2026-01-08
44210-00032,서산 제20호 어린이공원,어린이공원,,충청남도 서산시 읍내동751-7,36.77711898,126.4422827,18820,,,,,,1995-04-07,충청남도 서산시청,041-660-2199,2026-01-08
44210-00033,서산 제21호 어린이공원,어린이공원,,충청남도 서산시 예천동497-6,36.77428979,126.4471269,18450,,,,,,1995-04-07,충청남도 서산시청,041-660-2199,2026-01-08
44210-00034,서산 제22호 어린이공원,어린이공원,,충청남도 서산시 예천동1279-3,36.7721696,126.4502773,27939,,,,,,1995-04-07,충청남도 서산시청,041-660-2199,2026-01-08
44210-00035,서산 제24호 어린이공원,어린이공원,,충청남도 서산시 동문동 1007-12,36.77708785,126.4561624,15190,,,,,,1984-10-08,충청남도 서산시청,041-660-2199,2026-01-08
44210-00036,서산 제25호 어린이공원,어린이공원,,충청남도 서산시 동문동 271-4,36.77774777,126.4585419,18850,,,,,,1984-10-08,충청남도 서산시청,041-660-2199,2026-01-08
44210-00037,서산 제26호 어린이공원,어린이공원,,충청남도 서산시 석남동 2-6(2-7),36.77376247,126.452533,15800,,,,,,1984-10-08,충청남도 서산시청,041-660-2199,2026-01-08
44210-00038,서산 제29호 어린이공원,어린이공원,,충청남도 서산시 석림동 636-1,36.7761635,126.4609924,17391,,,,,,1984-10-08,충청남도 서산시청,041-660-2199,2026-01-08
44210-00039,서산 제31호 어린이공원,어린이공원,,충청남도 서산시 석림동 737-8,36.77164689,126.4571214,19060,,,,,,1984-10-08,충청남도 서산시청,041-660-2199,2026-01-08
44210-00040,서산 제33호 어린이공원,어린이공원,,충청남도 서산시 석림동 672-10,36.77319851,126.4608337,16500,,,,,,1984-10-08,충청남도 서산시청,041-660-2199,2026-01-08
44210-00041,서산 제37호 어린이공원,어린이공원,,충청남도 서산시 예천동 464-2,36.76955788,126.4469787,18930,,,,,,1995-04-07,충청남도 서산시청,041-660-2199,2026-01-08
44210-00042,서산 제38호 어린이공원,어린이공원,,충청남도 서산시 예천동 1335,36.76795177,126.4460441,15510,,,,,,1995-04-07,충청남도 서산시청,041-660-2199,2026-01-08
44210-00043,서산 제39호 어린이공원,어린이공원,,충청남도 서산시 예천동1330(111-3)일원,36.76856594,126.4491291,21260,,,,,,1995-04-07,충청남도 서산시청,041-660-2199,2026-01-08
44210-00044,서산 제41호 어린이공원,어린이공원,,충청남도 서산시 석남동 104-5,36.76665432,126.4580407,16000,,,,,,1995-04-07,충청남도 서산시청,041-660-2199,2026-01-08
44210-00045,서산 제42호 어린이공원,어린이공원,,충청남도 서산시 석림동463-4,36.77231419,126.4637158,50170,,,,,,1992-10-31,충청남도 서산시청,041-660-2199,2026-01-08
44210-00046,서산 제43호 어린이공원,어린이공원,,충청남도 서산시 석림동 453-6,36.77041213,126.4647673,16860,,,,,,1995-04-07,충청남도 서산시청,041-660-2199,2026-01-08
44210-00047,서산 제44호 어린이공원,어린이공원,,충청남도 서산시 석림동 416-2,36.76737575,126.4692824,17190,,,,,,1995-04-07,충청남도 서산시청,041-660-2199,2026-01-08
44210-00048,서산 제45호 어린이공원,어린이공원,,충청남도 서산시 석림동582-2,36.77596455,126.4674882,16780,,,,,,1995-04-07,충청남도 서산시청,041-660-2199,2026-01-08
44210-00049,서산 제46호 어린이공원,어린이공원,,충청남도 서산시 동문동 192-1,36.7792621,126.4659363,24430,,,,,,1996-12-17,충청남도 서산시청,041-660-2199,2026-01-08
44210-00050,서산 제47호 어린이공원,어린이공원,,충청남도 서산시 동문동 1269,36.78444179,126.4569336,17560,,,,,,2007-06-20,충청남도 서산시청,041-660-2199,2026-01-08
44210-00051,서산 제48호 어린이공원,어린이공원,,충청남도 서산시 예천동 1421,36.76501257,126.4484362,15770,,,,,,2015-12-30,충청남도 서산시청,041-660-2199,2026-01-08
44210-00052,테크노 제4호 어린이공원,어린이공원,,충청남도 서산시 성연면 오사리 1694(204-4)일원,36.82736531,126.4448359,14845,,,,,,2008-08-18,충청남도 서산시청,041-660-2169,2026-01-08
44210-00053,비도시 제17호 어린이공원,어린이공원,,충청남도 서산시 음암면 도당리 1550-9,36.78812167,126.5070471,665,,,,,,2011-05-20,충청남도 서산시청,041-660-2169,2026-01-08
44210-00054,비도시 제18호 어린이공원,어린이공원,,충청남도 서산시 음암면 도당리 1550-86,36.78690814,126.5092532,12500,,,,,,2011-05-20,충청남도 서산시청,041-660-2169,2026-01-08
44210-00055,대산 제37호 소공원,소공원,,충청남도 서산시 대산읍 대죽리 1152,36.99903819,126.4154681,924.4,,,,,,2012-03-30,충청남도 서산시청,041-660-2169,2026-01-08
44210-00056,대산 제38호 소공원,소공원,,충청남도 서산시 대산읍 대죽리 1166,36.99704911,126.4090142,839.8,,,,,,2012-03-30,충청남도 서산시청,041-660-2169,2026-01-08
44210-00057,서산 제1호 소공원,소공원,,충청남도 서산시 읍내동 20-7,36.776685,126.452173,341,,,,,,2007-10-30,충청남도 서산시청,041-660-2199,2026-01-08
44210-00058,서산 제2호 소공원,소공원,,충청남도 서산시 동문동982,36.77918616,126.4544102,911,,,,,,2007-10-30,충청남도 서산시청,041-660-2199,2026-01-08
44210-00059,서산 제3호 소공원,소공원,,충청남도 서산시 동문동 1267,36.7842191,126.4539937,10820,,,,,,2007-06-20,충청남도 서산시청,041-660-2199,2026-01-08
44210-00060,서산 제6호 소공원,소공원,,충청남도 서산시 석림동340-5,36.7686954,126.4746688,85230,,,,,,2010-12-30,충청남도 서산시청,041-660-2199,2026-01-08
44210-00061,서산 제7호 소공원,소공원,,충청남도 서산시 읍내동136-4,36.78049181,126.4483386,13500,,,,,,2011-05-20,충청남도 서산시청,041-660-2199,2026-01-08
44210-00062,해미 제1호 소공원,소공원,,충청남도 서산시 해미면 읍내리221-64,36.70964827,126.5458235,120,,,,,,2008-08-19,충청남도 서산시청,041-660-2169,2026-01-08
44210-00063,해미 제2호 소공원,소공원,,충청남도 서산시 해미면 읍내리489-107,36.70915382,126.5471201,246,,,,,,2008-08-19,충청남도 서산시청,041-660-2169,2026-01-08
44210-00064,북2공원,소공원,,충청남도 서산시 지곡면 무장리 1803,36.85554481,126.4609679,44198,,,,,,2007-12-20,충청남도 서산시청,041-660-2169,2026-01-08
44210-00065,북3공원,소공원,,충청남도 서산시 지곡면 무장리 1732,36.8519501,126.461665,88251,,,,,,2011-01-27,충청남도 서산시청,041-660-2169,2026-01-08
44210-00066,남2공원,소공원,,충청남도 서산시 지곡면 무장리 1770,36.8482854,126.4577564,49537,,,,,,2011-01-27,충청남도 서산시청,041-660-2169,2026-01-08
44210-00067,남3공원,소공원,,충청남도 서산시 지곡면 무장리 1757,36.84684101,126.458735,17372,,,,,,2011-01-27,충청남도 서산시청,041-660-2169,2026-01-08
44210-00068,남4공원,소공원,,충청남도 서산시 지곡면 무장리 1825,36.84635688,126.4569304,56283,,,,,,2011-01-27,충청남도 서산시청,041-660-2169,2026-01-08
44210-00069,산단2 제2호 소공원,소공원,,충청남도 서산시 성연면 해성리 641,36.86181595,126.4790708,61228,,,,,,2011-12-20,충청남도 서산시청,041-660-2169,2026-01-08
44210-00070,산단2 제3호 소공원,소공원,,충청남도 서산시 성연면 해성리 648,36.85983573,126.4802218,43059,,,,,,2011-12-20,충청남도 서산시청,041-660-2169,2026-01-08
44210-00071,산단2 제4호 소공원,소공원,,충청남도 서산시 성연면 해성리 645,36.86213661,126.4820529,15136,,,,,,2011-12-20,충청남도 서산시청,041-660-2169,2026-01-08
44210-00072,테크노 제5호 소공원,소공원,,충청남도 서산시 성연면 오사리 1649,36.82899786,126.4456556,24509,,,,,,2008-08-18,충청남도 서산시청,041-660-2169,2026-01-08
44210-00073,테크노 제6호 소공원,소공원,,충청남도 서산시 성연면 왕정리 642,36.83059111,126.4534695,25764,,,,,,2008-08-18,충청남도 서산시청,041-660-2169,2026-01-08
44210-00074,테크노 제7호 소공원,소공원,,충청남도 서산시 성연면 왕정리 605,36.82996119,126.4572555,24097,,,,,,2008-08-18,충청남도 서산시청,041-660-2169,2026-01-08
44210-00075,비도시 제2호 소공원,소공원,충청남도 서산시 음암면 도당큰말길 6-20,충청남도 서산시 음암면 도당리 1293-8,36.80104521,126.5178657,430,,,,,,,충청남도 서산시청,041-660-2169,2026-01-08
44210-00076,비도시 제3호 소공원,소공원,,충청남도 서산시 고북면 가구리 624-25,36.67009401,126.5331501,411,,,,,,2008-01-10,충청남도 서산시청,041-660-2169,2026-01-08
44210-00077,비도시 제5호 소공원,소공원,,충청남도 서산시 부석면 취평리 297-13,36.71245974,126.3926071,498,,,,,,2009-01-12,충청남도 서산시청,041-660-2169,2026-01-08
44210-00078,서산 제8호 소공원,소공원,,충청남도 서산시 예천동 1387,36.76593681,126.4475952,116,,,,,,2011-01-27,충청남도 서산시청,041-660-2199,2026-01-08
44210-00079,서산 제9호 소공원,소공원,,충청남도 서산시 예천동 1581,36.76510918,126.4490069,12910,,,,,,2011-01-27,충청남도 서산시청,041-660-2199,2026-01-08
44210-00080,서산 제10호 소공원,소공원,,충청남도 서산시 예천동 1699,36.76550173,126.4519159,331,,,,,,2011-01-27,충청남도 서산시청,041-660-2199,2026-01-08
44210-00081,서산 제11호 소공원,소공원,,충청남도 서산시 예천동 1457,36.76357913,126.447293,130,,,,,,2011-01-27,충청남도 서산시청,041-660-2199,2026-01-08
44210-00082,서산 제12호 소공원,소공원,,충청남도 서산시 예천동 1552,36.76321915,126.4493618,502,,,,,,2015-12-30,충청남도 서산시청,041-660-2199,2026-01-08
44210-00083,오학리소공원,소공원,,충청남도 서산시 해미면 오학리 238-4,36.7188229,126.5525719,37070,,,,,,2020-01-23,충청남도 서산시청,041-660-2169,2026-01-08
44210-00084,대산 제35호 수변공원,수변공원,,충청남도 서산시 대산읍 대산리 1569,36.93914769,126.4279552,40210,,,,,,2009-12-30,충청남도 서산시청,041-660-2169,2026-01-08
44210-00085,서산 제1호 수변공원,수변공원,,충청남도 서산시 예천동 1503,36.762416,126.4492014,67500,,,,,,2015-12-30,충청남도 서산시청,041-660-2199,2026-01-08
44210-00086,서산 제2호 수변공원,수변공원,,충청남도 서산시 예천동 1721,36.76238519,126.4503169,59240,,,,,,2015-12-30,충청남도 서산시청,041-660-2199,2026-01-08
44210-00087,대산 제36호 체육공원,체육공원,,충청남도 서산시 대산읍 대죽리 1162,36.99454451,126.4100591,70340,,,,,,2011-06-29,충청남도 서산시청,041-660-2169,2026-01-08
44210-00088,남1공원,체육공원,,충청남도 서산시 지곡면 무장리 1698,36.85023747,126.4551563,195984,,,,,,2007-12-20,충청남도 서산시청,041-660-2169,2026-01-08
44210-00089,석림공원,근린공원,,충청남도 서산시 석림동 758-1,36.76995218,126.4600165,29078,,,,,,1995-02-20,충청남도 서산시청,041-660-2426,2026-01-08
