관리번호,공원명,공원구분,소재지도로명주소,소재지지번주소,위도,경도,공원면적,공원보유시설(운동시설),공원보유시설(유희시설),공원보유시설(편익시설),공원보유시설(교양시설),공원보유시설(기타시설),지정고시일,관리기관명,전화번호,데이터기준일자
44230-00011,연무 3호 문화공원(육군훈련소 체험문화공원),근린공원,,충청남도 논산시 연무읍 금곡리 78-25,36.1128037,127.0978120,16076,,,,,,2009-01-05,충청남도 논산시 산림공원과,041-746-6165,2025-12-28
44230-00012,비도시 1호 문화공원(야황지공원),근린공원,충청남도 논산시 연무읍 황화로 277,충청남도 논산시 연무읍 마전리 452-1,36.0975194,127.0925097,10450,,,,,,2017-03-20,충청남도 논산시 산림공원과,041-746-6165,2025-12-28
44230-00013,비도시 5호 문화공원(돈암서원공원),근린공원,충청남도 논산시 연산면 임3길 24-4,충청남도 논산시 연산면 임리 74,36.2097895,127.1810120,63400,,,,,,2015-12-10,충청남도 논산시 산림공원과,041-746-6165,2025-12-28
44230-00014,비도시 6호 문화공원(노성산 애향공원),근린공원,충청남도 논산시 노성면 노성산성길 91,충청남도 논산시 노성면 교촌리 346-10,36.2835939,127.1273560,25207,,,,,,2016-06-10,충청남도 논산시 산림공원과,041-746-6165,2025-12-28
44230-00015,1호 어린이공원,어린이공원,,충청남도 논산시 연무읍 동산리 883-9,36.1322712,127.1024878,1530,,,,,,1987-11-27,충청남도 논산시 산림공원과,041-746-6165,2025-12-28
44230-00016,2호 어린이공원,어린이공원,충청남도 논산시 강경읍 옥녀봉로 8,충청남도 논산시 강경읍 남교리 89-1,36.1597818,127.0191430,2135,,,,,,1987-11-27,충청남도 논산시 산림공원과,041-746-6165,2025-12-28
44230-00017,2호 어린이공원,어린이공원,,충청남도 논산시 대교동 250-22,36.2099195,127.0886507,2460,,,,,,1987-05-22,충청남도 논산시 산림공원과,041-746-6165,2025-12-28
44230-00018,7호 어린이공원,어린이공원,충청남도 논산시 계백로1086번길 25,충청남도 논산시 취암동 1029-1,36.2078137,127.0977030,2000,,,,,,1987-05-22,충청남도 논산시 산림공원과,041-746-6165,2025-12-28
44230-00019,8호 어린이공원,어린이공원,충청남도 논산시 계백로1048번길 13-11,충청남도 논산시 취암동 1034-1,36.2055086,127.0939240,2000,,,,,,1987-05-22,충청남도 논산시 산림공원과,041-746-6165,2025-12-28
44230-00020,9호 어린이공원,어린이공원,충청남도 논산시 관촉로277번길 23-15,충청남도 논산시 취암동 1043-13,36.2024825,127.0911030,2300,,,,,,1987-05-22,충청남도 논산시 산림공원과,041-746-6165,2025-12-28
44230-00021,10호 어린이공원,어린이공원,충청남도 논산시 중앙로398번길 4-3,충청남도 논산시 취암동 1052-4,36.1999488,127.0897650,1700,,,,,,1987-05-22,충청남도 논산시 산림공원과,041-746-6165,2025-12-28
44230-00022,11호 어린이공원,어린이공원,,충청남도 논산시 강산동 560,36.1945888,127.0876906,1658,,,,,,1991-06-19,충청남도 논산시 산림공원과,041-746-6165,2025-12-28
44230-00023,12호 어린이공원,어린이공원,충청남도 논산시 구르뫼1길 30-22,충청남도 논산시 강산동 624,36.1932702,127.0861730,1720,,,,,,1991-06-19,충청남도 논산시 산림공원과,041-746-6165,2025-12-28
44230-00024,13호 어린이공원,어린이공원,충청남도 논산시 시민로307번길 18,충청남도 논산시 강산동 644,36.1923143,127.0896530,1650,,,,,,1991-06-19,충청남도 논산시 산림공원과,041-746-6165,2025-12-28
44230-00025,14호 어린이공원,어린이공원,,충청남도 논산시 내동 1070,36.1913314,127.0907650,1602,,,,,,1991-06-19,충청남도 논산시 산림공원과,041-746-6165,2025-12-28
44230-00026,15호 어린이공원,어린이공원,충청남도 논산시 시민로210번길 37-11,충청남도 논산시 내동 678,36.1874630,127.1000480,1859,,,,,,1993-01-06,충청남도 논산시 산림공원과,041-746-6165,2025-12-28
44230-00027,16호 어린이공원,어린이공원,,충청남도 논산시 내동 916,36.1843216,127.0993840,1668,,,,,,1993-01-06,충청남도 논산시 산림공원과,041-746-6165,2025-12-28
44230-00028,17호 어린이공원,어린이공원,충청남도 논산시 중앙로198번길 5-6,충청남도 논산시 내동 610,36.1866485,127.1032150,1533,,,,,,1993-01-06,충청남도 논산시 산림공원과,041-746-6165,2025-12-28
44230-00029,18호 어린이공원,어린이공원,,충청남도 논산시 대교동 332,36.2110049,127.0906490,1509,,,,,,1998-11-30,충청남도 논산시 산림공원과,041-746-6165,2025-12-28
44230-00030,20호 어린이공원,어린이공원,,충청남도 논산시 내동 272-3,36.1912612,127.0969957,1713,,,,,,1998-11-30,충청남도 논산시 산림공원과,041-746-6165,2025-12-28
44230-00031,취암 어린이공원,어린이공원,,충청남도 논산시 취암동 1068-1,36.2014088,127.0934471,3262,,,,,,1999-04-12,충청남도 논산시 산림공원과,041-746-6165,2025-12-28
44230-00032,취암27 어린이공원,어린이공원,충청남도 논산시 번영로17번길 10-4,충청남도 논산시 취암동 1079-7,36.1989787,127.0925670,1493,,,,,,1999-04-12,충청남도 논산시 산림공원과,041-746-6165,2025-12-28
44230-00033,취암28 어린이공원,어린이공원,,충청남도 논산시 취암동 1086-3,36.2015911,127.0965940,1483,,,,,,1999-04-12,충청남도 논산시 산림공원과,041-746-6165,2025-12-28
44230-00034,보금자리주택지구 놀이터1,어린이공원,,충청남도 논산시 내동 1103,36.1817220,127.1012480,1580,,,,,,2007-01-02,충청남도 논산시 산림공원과,041-746-6165,2025-12-28
44230-00035,보금자리주택지구 놀이터2,어린이공원,,충청남도 논산시 내동 1110,36.1785371,127.1044080,5210,,,,,,2007-01-02,충청남도 논산시 산림공원과,041-746-6165,2025-12-28
44230-00036,보금자리주택지구 놀이터3,어린이공원,,충청남도 논산시 내동 1117,36.1805909,127.1046616,3126,,,,,,2007-01-02,충청남도 논산시 산림공원과,041-746-6165,2025-12-28
44230-00037,동산일반산단 2호 어린이공원,어린이공원,충청남도 논산시 연무읍 동산산업단지로 49-8,충청남도 논산시 연무읍 동산리 996,36.1282852,127.1317080,2993,,,,,,2009-11-30,충청남도 논산시 산림공원과,041-746-6165,2025-12-28
44230-00038,동산일반산단 3호 어린이공원,어린이공원,,충청남도 논산시 연무읍 죽본리 811,36.1335063,127.1329115,6060,,,,,,2009-11-30,충청남도 논산시 산림공원과,041-746-6165,2025-12-28
44230-00039,2호 소공원,소공원,,충청남도 논산시 연무읍 마산리 661-9,36.1161238,127.0981288,4816,,,,,,2011-04-20,충청남도 논산시 산림공원과,041-746-6165,2025-12-28
44230-00040,6호 소공원,소공원,,충청남도 논산시 취암동 621-59,36.2020489,127.0862380,525,,,,,,2011-04-20,충청남도 논산시 산림공원과,041-746-6165,2025-12-28
44230-00041,7호 소공원,소공원,,충청남도 논산시 대교동 176-13,36.2074642,127.0801810,491,,,,,,2011-04-20,충청남도 논산시 산림공원과,041-746-6165,2025-12-28
44230-00042,10호 소공원,소공원,,충청남도 논산시 대교동 339,36.2112780,127.0899127,867,,,,,,2013-05-13,충청남도 논산시 산림공원과,041-746-6165,2025-12-28
44230-00043,11호 소공원,소공원,,충청남도 논산시 내동 72-14,36.1767510,127.1029830,991,,,,,,2015-01-20,충청남도 논산시 산림공원과,041-746-6165,2025-12-28
44230-00044,논산일반산단 1호 소공원,소공원,,충청남도 논산시 성동면 원북리 858-3,36.2220513,127.0509130,1728,,,,,,2010-01-05,충청남도 논산시 산림공원과,041-746-6165,2025-12-28
44230-00045,논산2일반산단 1호 소공원,소공원,,충청남도 논산시 성동면 원북리 875-3,36.2188434,127.0393302,5323,,,,,,2009-01-05,충청남도 논산시 산림공원과,041-746-6165,2025-12-28
44230-00046,논산2일반산단 2호 소공원,소공원,,충청남도 논산시 성동면 원남리 1211-17,36.2148391,127.0437079,3268,,,,,,2011-03-08,충청남도 논산시 산림공원과,041-746-6165,2025-12-28
44230-00047,소공원(국방대학교),소공원,,충청남도 논산시 양촌면 거사리 536,36.1803901,127.2117210,331,,,,,,2014-06-10,충청남도 논산시 산림공원과,041-746-6165,2025-12-28
44230-00048,비도시 3호 소공원,소공원,,충청남도 논산시 양촌면 도평리 308-1,36.1450101,127.2245366,1735,,,,,,2017-03-20,충청남도 논산시 산림공원과,041-746-6165,2025-12-28
44230-00049,중앙공원,체육공원,충청남도 논산시 연무읍 연무로166번길 64,충청남도 논산시 연무읍 안심리 75,36.1258737,127.0956250,74863,,,,,,1966-11-08,충청남도 논산시 산림공원과,041-746-6165,2025-12-28
44230-00050,비도시 7호 소공원(연산문화마을),소공원,,충청남도 논산시 연산면 임리 6-4,36.2120548,127.1829931,2681,,,,,,2021-03-10,충청남도 논산시 산림공원과,041-746-6165,2025-12-28
44230-00051,비도시 9호 상월 근린공원,근린공원,,충청남도 논산시 상월면 신충리 522-3,36.2949708,127.1393209,23192,,,,,,2023-06-19,충청남도 논산시 산림공원과,041-746-6165,2025-12-28
44230-00052,연산 1호 근린공원(연산근린공원),근린공원,,충청남도 논산시 연산면 연산리 179-1,36.2149925,127.2190498,1834,,,,,,1974-02-13,충청남도 논산시 산림공원과,041-746-6165,2025-12-28
44230-00053,연무 2호 소공원,소공원,,충청남도 논산시 연무읍 마산리 661-9번지,36.1161239,127.0982742,4816,,,,,,2007-01-02,충청남도 논산시 산림공원과,041-746-6165,2025-12-28
44230-00054,1호 소공원[노성특화농공단지],소공원,충청남도 논산시 노성면 득안대로 2505,충청남도 논산시 노성면 읍내리 8-7 일원,36.2671661,127.1300760,2971,,,,,,2015-02-11,충청남도 논산시 산림공원과,041-746-6165,2025-12-28
44230-00055,강경 소공원,소공원,충청남도 논산시 강경읍 계백로167번길 13-8,충청남도 논산시 강경읍 태평리 25,36.1590488,127.0165747,3260,,,,,,2023-06-30,충청남도 논산시 산림공원과,041-746-6165,2025-12-28
