관리번호,공원명,공원구분,소재지도로명주소,소재지지번주소,위도,경도,공원면적,공원보유시설(운동시설),공원보유시설(유희시설),공원보유시설(편익시설),공원보유시설(교양시설),공원보유시설(기타시설),지정고시일,관리기관명,전화번호,데이터기준일자
44133-00005,북부제1공원,근린공원,,충청남도 천안시 서북구 두정동 985,36.83459674,127.1346155,16437,,조합놀이대+시소,,,,1993-02-18,충청남도 천안시청,041-521-2836,2024-06-09
44133-00006,새가라공원,어린이공원,,충청남도 천안시 서북구 백석동 1012,36.8310767,127.1215017,2583,배드민턴장,,,,,2007-08-20,충청남도 천안시청,041-521-2773,2024-06-09
44133-00008,나비공원,소공원,,충청남도 천안시 서북구 백석동 1001,36.8275688618,127.1230131131,1211,,,,,,2007-08-20,충청남도 천안시청,041-521-2776,2024-06-09
44133-00009,백석56호공원,어린이공원,,충청남도 천안시 서북구 두정동 771,36.83121644,127.1314071,3566.8,축구장,조합놀이대,,,,1994-12-07,충청남도 천안시청,041-521-2773,2024-06-09
44133-00010,백석55호공원,어린이공원,,충청남도 천안시 서북구 두정동 833,36.83064073,127.1362931,1593,,,,,,1994-12-07,충청남도 천안시청,041-521-2773,2024-06-09
44133-00011,백석54호공원,어린이공원,,충청남도 천안시 서북구 백석동 895,36.82268029,127.1213657,1549.8,,조합놀이대,,,,1994-12-07,충청남도 천안시청,041-521-2773,2024-06-09
44133-00012,백석2공원,근린공원,,충청남도 천안시 서북구 백석동 899,36.82159432,127.1258294,49634.7,,,,,,1993-02-18,충청남도 천안시청,041-521-2836,2024-06-09
44133-00013,백석51호공원,어린이공원,,충청남도 천안시 서북구 백석동 911,36.82032106,127.1197166,2978.2,,,,,,1994-12-07,충청남도 천안시청,041-521-2773,2024-06-09
44133-00014,백석53호공원,어린이공원,,충청남도 천안시 서북구 백석동 916,36.82265357,127.1192719,1574.9,배드민턴장,시소+그네,,,,1994-12-07,충청남도 천안시청,041-521-2773,2024-06-09
44133-00015,백석1공원,어린이공원,,충청남도 천안시 서북구 백석동931,36.82786179,127.1163585,1785,농구장,조합놀이대,,,,1993-02-18,충청남도 천안시청,041-521-2773,2024-06-09
44133-00016,백석9공원,어린이공원,,충청남도 천안시 서북구 백석동 948,36.83110628,127.1251004,3123.1,배드민턴장,조합놀이대,,,,2006-03-10,충청남도 천안시청,041-521-2773,2024-06-09
44133-00017,환서공원,어린이공원,,충청남도 천안시 서북구 백석동 999,36.8285051,127.1213211,4188.1,,,,,,2007-08-20,충청남도 천안시청,041-521-2773,2024-06-09
44133-00018,송골공원,어린이공원,,충청남도 천안시 서북구 백석동 1168,36.82615712,127.1212098,3310.6,농구장,조합놀이대,,,,2008-03-10,충청남도 천안시청,041-521-2773,2024-06-09
44133-00019,불당3공원,근린공원,,충청남도 천안시 서북구 불당동 1279,36.79778441,127.0978903,156906.7,농구장,,,,,1994-12-07,충청남도 천안시청,041-521-2836,2024-06-09
44133-00020,불당4공원,근린공원,,충청남도 천안시 서북구 불당동 1282,36.7938883,127.0980431,13294.4,,,,,,1993-02-18,충청남도 천안시청,041-521-2836,2024-06-09
44133-00021,불당6공원,근린공원,,"충청남도 천안시 서북구 불당동 1451, 1458",36.79883227,127.1025983,4376.6,배드민턴장,,,,,2006-03-10,충청남도 천안시청,041-521-2836,2024-06-09
44131-00022,3호공원,근린공원,,충청남도 천안시 동남구 풍세면 보성리 818,36.72544763,127.0960662,32195.3,,,,,,2007-08-20,충청남도 천안시청,041-521-2770,2024-06-09
44131-00023,4호공원,근린공원,,충청남도 천안시 동남구 풍세면 보성리 822,36.72039278,127.1056328,124734.6,,,,,,2008-03-10,충청남도 천안시청,041-521-2770,2024-06-09
44131-00024,돈마루공원(7호),소공원,,충청남도 천안시 동남구 풍세면 용정리 1017,36.73072005,127.097051,2975.9,,,,,,2012-01-12,충청남도 천안시청,041-521-2772,2024-06-09
44131-00025,용두공원(5호),소공원,,충청남도 천안시 동남구 풍세면 용정리 1040,36.72944017,127.1046241,4197.7,,,,,,2009-01-20,충청남도 천안시청,041-521-2772,2024-06-09
44131-00026,1호공원,근린공원,,충청남도 천안시 동남구 풍세면 용정리 970,36.73437632,127.1052847,31129.2,,,화장실,,,2005-01-06,충청남도 천안시청,041-521-2770,2024-06-09
44133-00027,불당2공원,근린공원,,충청남도 천안시 서북구 불당동 743,36.81061544,127.1130795,58275.4,,,,,,2000-02-12,충청남도 천안시청,041-521-2836,2024-06-09
44133-00028,쌍불공원,근린공원,,"충청남도 천안시 서북구 불당동 761, 815",36.80675949,127.1152104,48296.3,,,,,,2000-02-12,충청남도 천안시청,041-521-2836,2024-06-09
44133-00029,천변공원,근린공원,,"충청남도 천안시 서북구 불당동 909, 871 일원",36.80500227,127.1085552,30959.3,농구장,조합놀이대,,야외무대,,2000-02-12,충청남도 천안시청,041-521-2836,2024-06-09
44133-00030,불당공원(불당1),어린이공원,,충청남도 천안시 서북구 불당동1409,36.79909367,127.106862,2016.7,,조합놀이대,,,,2005-01-06,충청남도 천안시청,041-521-2773,2024-06-09
44133-00031,신월공원(신월1),어린이공원,,충청남도 천안시 서북구 성거읍 신월리 3-25,36.8787392316,127.1596644973,1560,농구장,조합놀이대,,,,2001-01-18,충청남도 천안시청,041-521-2773,2024-06-09
44133-00032,천흥공원,근린공원,,충청남도 천안시 서북구 성거읍 천흥리 316-2,36.88334666,127.2106850879,6069.1,,,,,,2001-01-02,충청남도 천안시청,041-521-2836,2024-06-09
44133-00033,개목10길공원(성정15),어린이공원,,충청남도 천안시 서북구 성정동 1030,36.8177524,127.1343417,2453,농구장,조합놀이대,,,,1990-02-27,충청남도 천안시청,041-521-2773,2024-06-09
44133-00034,양지길시장공원(성정10),어린이공원,,충청남도 천안시 서북구 성정동 737-4,36.81304386,127.1375533,1653.6,,조합놀이대,,,,1981-04-11,충청남도 천안시청,041-521-2773,2024-06-09
44133-00035,양지10길공원(성정11),어린이공원,,충청남도 천안시 서북구 성정동 746-6,36.81033756,127.1395581,1653.6,게이트볼장,,,,,1981-04-11,충청남도 천안시청,041-521-2773,2024-06-09
44133-00036,숲정이공원(두정7),어린이공원,,충청남도 천안시 서북구 성정동 1137,36.82964343,127.1344315,2895,농구장,조합놀이대,,,,1994-12-07,충청남도 천안시청,041-521-2773,2024-06-09
44133-00037,고우니공원(성정18),어린이공원,,충청남도 천안시 서북구 성정동 1180,36.82737689,127.1355899,2705,배드민턴장,조합놀이대,,,,1994-12-07,충청남도 천안시청,041-521-2773,2024-06-09
44133-00038,선영9길공원(성정16),어린이공원,,충청남도 천안시 서북구 성정동 124-22,36.8145536,127.145861,1500,,조합놀이대+시소,,,,2009-12-21,충청남도 천안시청,041-521-2773,2024-06-09
44133-00039,청사공원,근린공원,,충청남도 천안시 서북구 성정동 1285,36.82939874,127.1395244,21193,농구장,,,,,1996-06-10,충청남도 천안시청,041-521-2836,2024-06-09
44133-00041,서부공원(성정2),어린이공원,,충청남도 천안시 서북구 성정동 626-3,36.8249311,127.1400675,1653,농구장,조합놀이대,,,,1981-04-11,충청남도 천안시청,041-521-2773,2024-06-09
44133-00042,인쇄창공원(성정1),어린이공원,,충청남도 천안시 서북구 성정동 637,36.82469886,127.146845,2378.4,족구장,조합놀이대+시소,,,,1981-04-11,충청남도 천안시청,041-521-2773,2024-06-09
44133-00043,푸르내공원(성정3),어린이공원,,충청남도 천안시 서북구 성정동 646-2,36.82326054,127.1383488,1653.4,,조합놀이대,,,,1981-04-11,충청남도 천안시청,041-521-2773,2024-06-09
44133-00044,목련공원(성정4),어린이공원,,충청남도 천안시 서북구 성정동 657-3,36.82220565,127.1407705,1654.2,,조합놀이대,,,,1981-04-11,충청남도 천안시청,041-521-2773,2024-06-09
44133-00045,꽃구름공원(성정5),어린이공원,,충청남도 천안시 서북구 성정동 673-6,36.82053462,127.1377404,1653.9,,조합놀이대,,,,1981-04-11,충청남도 천안시청,041-521-2773,2024-06-09
44133-00046,구름공원(성정6),어린이공원,,충청남도 천안시 서북구 성정동 691,36.81951717,127.1440834,2326,농구장,조합놀이대,,,,1981-04-11,충청남도 천안시청,041-521-2773,2024-06-09
44133-00047,성정8길공원(성정7),어린이공원,,충청남도 천안시 서북구 성정동 694-8,36.81834723,127.1414165,5095,,조합놀이대,,,,1981-04-11,충청남도 천안시청,041-521-2773,2024-06-09
44133-00048,성정3길공원(성정8),어린이공원,,충청남도 천안시 서북구 성정동 707-4,36.8175629,127.1371068,1653.2,,조합놀이대,,,,1981-04-11,충청남도 천안시청,041-521-2773,2024-06-09
44133-00049,성정12길공원(성정9),어린이공원,,충청남도 천안시 서북구 성정동 715-21,36.81490756,127.141009,1002.3,,,,,,1981-04-11,충청남도 천안시청,041-521-2773,2024-06-09
44133-00050,도원공원(성정13),어린이공원,,충청남도 천안시 서북구 성정동 844,36.82121552,127.1347063,2455,농구장,조합놀이대,,,,1987-06-12,충청남도 천안시청,041-521-2773,2024-06-09
44133-00051,안식의공원(성정14),어린이공원,,충청남도 천안시 서북구 성정동 955,36.81975764,127.1325045,2454,농구장,조합놀이대,,,,1990-02-27,충청남도 천안시청,041-521-2773,2024-06-09
44133-00052,매주1공원,어린이공원,,충청남도 천안시 서북구 성환읍 매주리 241-5,36.90286119,127.1319511,1534,,조합놀이대,,,,2001-01-18,충청남도 천안시청,041-521-2773,2024-06-09
44133-00053,성환4공원,근린공원,,충청남도 천안시 서북구 성환읍 성월리 93-28,36.9123306727,127.1344771,10000,배드민턴장,,화장실,,,1986-09-26,충청남도 천안시청,041-521-2836,2024-06-09
44133-00054,으뜸공원(쌍용6),어린이공원,,충청남도 천안시 서북구 쌍용동 1133,36.80261738,127.1283264,2165.5,농구장,조합놀이대,,,,1990-02-27,충청남도 천안시청,041-521-2773,2024-06-09
44133-00055,사랑공원(쌍용3),어린이공원,,충청남도 천안시 서북구 쌍용동 1188,36.80166126,127.129647,2417.6,농구장,조합놀이대,,,,1987-06-12,충청남도 천안시청,041-521-2773,2024-06-09
44133-00056,장미공원(쌍용7),어린이공원,,충청남도 천안시 서북구 쌍용동 1234,36.80064921,127.1270596,2725.5,테니스장,조합놀이대,,,,1990-02-27,충청남도 천안시청,041-521-2773,2024-06-09
44133-00057,무궁화공원(쌍용4),어린이공원,,충청남도 천안시 서북구 쌍용동 388-18,36.79535988,127.1308284,6623,농구장,조합놀이대,,,,1987-06-12,충청남도 천안시청,041-521-2773,2024-06-09
44133-00058,개나리공원(봉명4),어린이공원,,충청남도 천안시 서북구 쌍용동 847,36.80853465,127.129991,2428.5,농구장,조합놀이대,,,,1987-06-12,충청남도 천안시청,041-521-2773,2024-06-09
44133-00059,비둘기공원(쌍용5),어린이공원,,충청남도 천안시 서북구 쌍용동 890,36.80690075,127.1304068,2428.9,축구장,조합놀이대,,,,1990-02-27,충청남도 천안시청,041-521-2773,2024-06-09
44133-00060,칸나공원(쌍용2),어린이공원,,충청남도 천안시 서북구 쌍용동 992,36.80461835,127.1313067,2424.4,농구장,조합놀이대,,,,1987-06-12,충청남도 천안시청,041-521-2773,2024-06-09
44133-00061,솔내음공원(쌍용8),어린이공원,,충청남도 천안시 서북구 쌍용동 1280,36.80293991,127.123755,6079.9,배드민턴장,조합놀이대,,,,1995-06-12,충청남도 천안시청,041-521-2773,2024-06-09
44133-00062,노을공원(쌍용9),어린이공원,,충청남도 천안시 서북구 쌍용동 1291,36.80168839,127.1244925,1900.2,농구장,조합놀이대,,,,1995-06-12,충청남도 천안시청,041-521-2773,2024-06-09
44133-00063,쌍용13공원,어린이공원,,충청남도 천안시 서북구 쌍용동 1408,36.80021882,127.1199722,1826.4,,조합놀이대,,,,1995-06-12,충청남도 천안시청,041-521-2773,2024-06-09
44133-00064,쌍용14공원,어린이공원,,충청남도 천안시 서북구 쌍용동 1523,36.79834861,127.1194762,1806.1,,조합놀이대,,,,1995-06-12,충청남도 천안시청,041-521-2773,2024-06-09
44133-00065,방아다리공원(쌍용4),근린공원,,충청남도 천안시 서북구 쌍용동 1563,36.79288169,127.118357,12625.2,,조합놀이대,화장실,야외무대,,1996-06-10,충청남도 천안시청,041-521-2836,2024-06-09
44133-00066,쌍용18공원,어린이공원,,충청남도 천안시 서북구 쌍용동 1589,36.79183976,127.1150204,1500.6,농구장,조합놀이대,,,,1995-06-12,충청남도 천안시청,041-521-2773,2024-06-09
44133-00067,쌍용16공원,어린이공원,,충청남도 천안시 서북구 쌍용동 1617,36.7921683,127.1181583,1996,,조합놀이대,,,,1995-06-12,충청남도 천안시청,041-521-2773,2024-06-09
44133-00068,쌍용15공원,어린이공원,,충청남도 천안시 서북구 쌍용동 1867,36.78915016,127.1157155,1524.7,,조합놀이대+시소,,,,1995-06-12,충청남도 천안시청,041-521-2773,2024-06-09
44133-00069,초록공원(쌍용25),어린이공원,,충청남도 천안시 서북구 쌍용동 1916,36.80445287,127.1210322,2459.8,,조합놀이대,,,,1996-06-15,충청남도 천안시청,041-521-2773,2024-06-09
44133-00070,단풍공원(쌍용26),어린이공원,,충청남도 천안시 서북구 쌍용동 1919,36.80636249,127.1182784,2436.1,농구장,조합놀이대,,,,1996-06-15,충청남도 천안시청,041-521-2773,2024-06-09
44133-00007,유통단지공원,근린공원,,충청남도 천안시 서북구 백석동 1071,36.83597896,127.1216692,46854.2,축구장,,,,,1994-12-07,충청남도 천안시청,041-521-2836,2024-06-09
44133-00072,늘푸른공원(쌍용12),어린이공원,,충청남도 천안시 서북구 쌍용동 1926,36.80414803,127.1196108,5062.5,농구장,조합놀이대,,,,1995-06-12,충청남도 천안시청,041-521-2773,2024-06-09
44133-00073,쌍용17공원,어린이공원,,충청남도 천안시 서북구 쌍용동 2046-4,36.78972074,127.1237436,1558.1,농구장,조합놀이대,,,,1995-06-12,충청남도 천안시청,041-521-2773,2024-06-09
44133-00074,쌍용20공원,어린이공원,,충청남도 천안시 서북구 쌍용동 619,36.79550938,127.1240826,1607,,조합놀이대,,,,1991-12-30,충청남도 천안시청,041-521-2773,2024-06-09
44133-00075,쌍용19공원,어린이공원,,충청남도 천안시 서북구 쌍용동 656,36.79802859,127.1222635,5711.1,농구장,조합놀이대+시소,,,,1991-12-30,충청남도 천안시청,041-521-2773,2024-06-09
44133-00076,쌍용공원,근린공원,,충청남도 천안시 서북구 쌍용동 산85,36.81053313,127.1305003,47775,농구장,,화장실,,,2008-12-01,충청남도 천안시청,041-521-2836,2024-06-09
44133-00077,쌍용10공원,어린이공원,,충청남도 천안시 서북구 쌍용동2095,36.78655184,127.1168556,3333.9,족구장,조합놀이대,,,,2004-07-20,충청남도 천안시청,041-521-2773,2024-06-09
44133-00078,노리공원(쌍용29),어린이공원,,충청남도 천안시 서북구 쌍용동2101,36.81023993,127.1212463,2957,,조합놀이대+시소,,,,2006-04-20,충청남도 천안시청,041-521-2773,2024-06-09
44133-00079,휴공원(쌍용28),어린이공원,,충청남도 천안시 서북구 쌍용동2102,36.80773081,127.1182827,2536,,조합놀이대,,,,2006-04-20,충청남도 천안시청,041-521-2773,2024-06-09
44133-00080,제5호 근린공원,근린공원,,충청남도 천안시 서북구 직산읍 모시리 274,36.86707309,127.1231424,10384,,,,,,2004-06-24,충청남도 천안시청,041-521-2836,2024-06-09
44133-00081,제1호 근린공원,근린공원,,"충청남도 천안시 서북구 직산읍 모시리 292,294, 차암동 402-4, 402-5",36.86104443,127.118435,25190.9,,,,,,2004-06-24,충청남도 천안시청,041-521-2836,2024-06-09
44133-00082,제2호 근린공원,근린공원,,"충청남도 천안시 서북구 직산읍 모시리 305, 318",36.86152881,127.1213239,15480.1,,,,,,2004-06-24,충청남도 천안시청,041-521-2836,2024-06-09
44133-00083,테크노파크공원,근린공원,,충청남도 천안시 서북구 직산읍 삼은리 507,36.88805834,127.159965,10278,축구장,,,,,2003-01-13,충청남도 천안시청,041-521-2836,2024-06-09
44133-00084,제3호 근린공원,근린공원,,충청남도 천안시 서북구 직산읍 신갈리 232,36.86692239,127.1138805,10731.6,,,,,,2004-06-24,충청남도 천안시청,041-521-2836,2024-06-09
44133-00085,제4호 근린공원,근린공원,,충청남도 천안시 서북구 직산읍 신갈리 244,36.86311483,127.1144627,18450.7,농구장,,,,,2004-06-24,충청남도 천안시청,041-521-2836,2024-06-09
44133-00086,산동공원,소공원,,충청남도 천안시 서북구 차암동 439,36.84255343,127.1040256,599.4,,,,,,2011-07-20,충청남도 천안시청,041-521-2776,2024-06-09
44133-00087,차암밤개울공원(밤개울),어린이공원,,충청남도 천안시 서북구 차암동 495,36.83979934,127.1017479,1588.3,,조합놀이대,,,,2009-01-07,충청남도 천안시청,041-521-2773,2024-06-09
44131-00070,신방문화공원,근린공원,,충청남도 천안시 동남구 신방동 1521,36.77441534,127.1307313,12252.8,농구장,,,,,2005-08-22,충청남도 천안시청,041-521-2770,2024-06-09
44133-00071,삼은공원,근린공원,,충청남도 천안시 서북구 직산읍 삼은리 510,36.88805834,127.159965,144106.8,축구장,,화장실,야외무대,,2003-01-13,충청남도 천안시청,041-521-2836,2024-06-09
44133-00072,차암공원,근린공원,,충청남도 천안시 서북구 차암동 547,36.84369393,127.1069876,11454.2,,,,,,2009-01-07,충청남도 천안시청,041-521-2836,2024-06-09
44131-00073,아우내기념공원,역사공원,,충청남도 천안시 동남구 병천면 병천리 289-12,36.75963221,127.2963822,4290,,,,,,2008-12-01,충청남도 천안시 사적관리소,041-521-2772,2024-06-09
44133-00088,천안축구센터(성정공원),체육공원,,충청남도 천안시 서북구 성정동 354,36.82143955,127.1457671,165478,,,,,,1986-10-15,충청남도 천안도시공사,041-521-2773,2024-06-09
44133-00089,망향의동산,묘지공원,,충청남도 천안시 서북구 성거읍 요방리 산6-12,36.8507044,127.1880666,214640.4,,,,,,2001-01-02,보건복지부,041-521-2773,2024-06-09
44133-00090,한들공원,수변공원,,충청남도 천안시 서북구 백석동 1166,36.82630064,127.1203901,7577.3,,,,,,2008-03-10,충청남도 천안시청,041-521-2773,2024-06-09
44133-00040,장수공원(성정12),어린이공원,,충청남도 천안시 서북구 성정동 436-10,36.82466212,127.1352857,1814,게이트볼장,조합놀이대,,,,1987-06-12,충청남도 천안시청,041-521-2773,2024-06-09
44133-00071,희망공원(쌍용11),어린이공원,,충청남도 천안시 서북구 쌍용동 1924,36.80175945,127.1184506,1507.1,,조합놀이대,,,,1995-06-12,충청남도 천안시청,041-521-2773,2024-06-09
44131-00001,일봉공원(다가2),어린이공원,,충청남도 천안시 동남구 다가동 377-1,36.79957837,127.1358968,2320.2,농구장+,조합놀이대+그네,,,,1978-03-02,충청남도 천안시청,041-521-2772,2024-06-09
44131-00002,다가공원(다가1),어린이공원,,충청남도 천안시 동남구 다가동 391-1,36.79987952,127.1412769,1440.6,,조합놀이대+흔들놀이,,,,1978-03-02,충청남도 천안시청,041-521-2772,2024-06-09
44131-00003,다가말공원(다가3),어린이공원,,충청남도 천안시 동남구 다가동 409-9,36.79805389,127.1382049,1525.3,농구장,조합놀이대,,,,1978-03-02,충청남도 천안시청,041-521-2772,2024-06-09
44131-00004,천안천공원,어린이공원,,충청남도 천안시 동남구 다가동 462-45,36.79557786,127.1503113,6371,,,,,,2001-01-18,충청남도 천안시청,041-521-2772,2024-06-09
44131-00005,봉명공원(봉명1),어린이공원,,충청남도 천안시 동남구 봉명동 209-3,36.80631114,127.1348289,1864.3,농구장,그네+조합놀이대,,,,1981-04-11,충청남도 천안시청,041-521-2772,2024-06-09
44131-00006,개목공원(봉명2),어린이공원,,충청남도 천안시 동남구 봉명동 255,36.81630853,127.1321837,2454.1,농구장,그네+흔들놀이,,,,1987-06-12,충청남도 천안시청,041-521-2772,2024-06-09
44131-00007,솔모루공원(봉명5),어린이공원,,충청남도 천안시 동남구 봉명동 426,36.81338306,127.1327823,2455.5,농구장,조합놀이대,,,,1990-02-27,충청남도 천안시청,041-521-2772,2024-06-09
44131-00008,봉서공원(봉명3),어린이공원,,충청남도 천안시 동남구 봉명동 492,36.81188172,127.1314459,2458.6,농구장,조합놀이대+흔들놀이,,,,1987-06-12,충청남도 천안시청,041-521-2772,2024-06-09
44131-00009,남산공원,근린공원,,충청남도 천안시 동남구 사직동 284-39,36.79990886,127.1492892,14468.2,,,,,,1968-08-10,충청남도 천안시청,041-521-2770,2024-06-09
44131-00010,삼거리공원,근린공원,,충청남도 천안시 동남구 삼룡동 291-4,36.7842348,127.1677013,191772,,,화장실+주차장,,,2000-06-21,충청남도 천안시청,041-521-2770,2024-06-09
44131-00011,생활권공원,근린공원,,충청남도 천안시 동남구 성남면 대화리 313,36.74246074,127.2550095,55445.3,,,,,,2009-04-07,충청남도 천안시청,041-521-2770,2024-06-09
44131-00012,생활권공원,소공원,,충청남도 천안시 동남구 성남면 대화리 315-3,36.73967848,127.2598375,6350.8,,,,,,2009-04-07,충청남도 천안시청,041-521-2772,2024-06-09
44131-00013,생활권공원,근린공원,,충청남도 천안시 동남구 성남면 대화리 376,36.73608467,127.2584033,94185.8,,,,,,2009-04-07,충청남도 천안시청,041-521-2770,2024-06-09
44131-00014,천안온천중앙공원,근린공원,,충청남도 천안시 동남구 성남면 용원리 668,36.75775287,127.226103,37125.4,,,화장실,야외무대,,2008-12-01,충청남도 천안시청,041-521-2770,2024-06-09
44131-00015,생활권공원,소공원,,충청남도 천안시 동남구 수신면 신풍리 575,36.738997,127.265699,2041.7,,,,,,2012-04-04,충청남도 천안시청,041-521-2772,2024-06-09
