관리번호,공원명,공원구분,소재지도로명주소,소재지지번주소,위도,경도,공원면적,공원보유시설(운동시설),공원보유시설(유희시설),공원보유시설(편익시설),공원보유시설(교양시설),공원보유시설(기타시설),지정고시일,관리기관명,전화번호,데이터기준일자
44810-00049,예당3(3호소공원),소공원,,충청남도 예산군 고덕면 오추리 815,36.76915219,126.7267079,6390.7,운동기구 등,,파고라 및 벤치 등,,,2010-06-14,충청남도 예산군청,041-339-7633,2026-01-07
44810-00051,예산1(동학농민혁명기념공원),역사공원,,충청남도 예산군 예산읍 관작리 288-9,36.71576908,126.8423874,13621,,,정자 및 벤치 등,,,2017-12-20,충청남도 예산군청,041-339-7633,2026-01-07
44810-00052,예산2(산성공원),역사공원,,충청남도 예산군 예산읍 산성리 275-56,36.69222413,126.8230439,130248,,,,,,1985-12-27,충청남도 예산군청,041-339-7633,2026-01-07
44810-00053,내포1(애향공원),역사공원,,충청남도 예산군 삽교읍 목리 1182,36.66190273,126.6823269,55987.9,족구장 등,바닥분수 등,정자 및 벤치 등,,,2009-03-20,충청남도 예산군청,041-339-7633,2026-01-07
44810-00055,내포1(홍예공원),문화공원,,충청남도 예산군 삽교읍 목리 764,36.65875766,126.6648833,121193.5,축구장 등,바닥분수 등,파고라 및 벤치 등,,,2009-03-20,충청남도 예산군청,041-339-7633,2026-01-07
44810-00056,비도시2(문화공원),문화공원,,충청남도 예산군 응봉면 증곡리 529,36.66177917,126.7709897,1550,,,,,,2009-11-19,충청남도 예산군청,041-339-7633,2026-01-07
44810-00057,신소재1(수변공원),수변공원,,충청남도 예산군 고덕면 상몽리 442-2,36.7970473,126.7029568,8669,,,,,,2011-06-16,충청남도 예산군청,041-339-7633,2026-01-07
44810-00002,예산2(창소공원),근린공원,,충청남도 예산군 예산읍 창소리 103-1,36.72527848,126.8366132,33030,,,,,,1973-12-31,충청남도 예산군청,041-339-7633,2026-01-07
44810-00007,덕산1(덕산공원),근린공원,,충청남도 예산군 덕산면 읍내리 348-5,36.70611057,126.6684219,12105,운동기구 등,,정자 및 벤치 등,,,1992-03-19,충청남도 예산군청,041-339-7633,2026-01-07
44810-00013,예산6(나래공원),어린이공원,,충청남도 예산군 예산읍 산성리 95-2,36.68802953,126.8414729,1500,,조합놀이대,파고라 및 벤치 등,,,1985-12-27,충청남도 예산군청,041-339-7633,2026-01-07
44810-00015,예산9(9호어린이공원),어린이공원,,충청남도 예산군 예산읍 산성리 750,36.69193222,126.8346451,2770,운동기구 등,물놀이터,파고라 및 벤치 등,,,1991-06-15,충청남도 예산군청,041-339-7633,2026-01-07
44810-00016,예산11(11호어린이공원),어린이공원,,충청남도 예산군 예산읍 산성리 662,36.69423597,126.8351779,1782,족구장 등,조합놀이대,파고라 및 벤치 등,,,1991-06-15,충청남도 예산군청,041-339-7633,2026-01-07
44810-00017,예산14(14호어린이공원),어린이공원,,충청남도 예산군 예산읍 발연리 253-2,36.69680794,126.8326325,1852,,조합놀이대,파고라 및 벤치 등,,,2005-04-20,충청남도 예산군청,041-339-7633,2026-01-07
44810-00018,예산16(16호어린이공원),어린이공원,,충청남도 예산군 예산읍 대회리 227,36.67469315,126.8480246,1689,,,,,,2015-01-23,충청남도 예산군청,041-339-7633,2026-01-07
44810-00054,비도시1(의좋은형제공원),역사공원,,충청남도 예산군 대흥면 상중리 274-2,36.60652823,126.7921951,9128,,민속그네 등,농막 및 벤치 등,,,2008-12-22,충청남도 예산군청,041-339-7633,2026-01-07
