관리번호,공원명,공원구분,소재지도로명주소,소재지지번주소,위도,경도,공원면적,공원보유시설(운동시설),공원보유시설(유희시설),공원보유시설(편익시설),공원보유시설(교양시설),공원보유시설(기타시설),지정고시일,관리기관명,전화번호,데이터기준일자
44250-00004,두계공원4,근린공원,,충청남도 계룡시 두마면 두계리 136-152,36.270631,127.267998,46780,게이트볼장(1)+운동기구(10),,파고라(2)+정자(1)+의자(17),,화장실(1)+태양광가로등(17),1991-07-31,충청남도 계룡시청,042-840-2663,2023-08-08
44250-00005,뒷골공원5,근린공원,,충청남도 계룡시 두마면 두계리 136-26,36.273157,127.263741,9761,,,,,,1991-07-31,충청남도 계룡시청,042-840-2663,2023-08-08
44250-00006,새터산공원3,근린공원,,충청남도 계룡시 금암동 11-1,36.27524985,127.2510874,38966,운동기구(11종),,파고라(2)+정자(1)+의자(10),,화장실(1)+보안등(28)+식수대(1)+CCTV,1991-07-31,충청남도 계룡시청,042-840-2663,2023-08-08
44250-00007,엄사공원6,근린공원,,충청남도 계룡시 엄사면 엄사리 18-4,36.286892,127.243694,109505,운동기구(13종),,파고라(3)+의자(13),충령탑(1),화장실(1)+보안등(21)+식수대(1)+CCTV,1991-07-31,충청남도 계룡시청,042-840-2663,2023-08-08
44250-00008,배골공원7,어린이공원,,충청남도 계룡시 금암동 175,36.272754,127.2474049,2578,운동기구(12종),조합놀이대,파고라(2)+의자(6),,보안등(5)+식수대(1)+CCTV,1994-08-23,충청남도 계룡시청,042-840-2663,2023-08-08
44250-00009,엄사1호공원1,어린이공원,,충청남도 계룡시 엄사면 엄사리 279,36.287866,127.239895,4750,운동기구(10종),조합놀이대+흔들놀이,파고라(1)+정자(1)+의자(25),,화장실(1)+보안등(7)+CCTV,1991-07-31,충청남도 계룡시청,042-840-2663,2023-08-08
44250-00010,엄사2호공원2,어린이공원,,충청남도 계룡시 엄사면 엄사리 226-28,36.28307864,127.2385061,4337,운동기구(5종),조합놀이대+흔들놀이,정자(2)+의자(10),,화장실(1)+보안등(10)+CCTV,1991-07-31,충청남도 계룡시청,042-840-2663,2023-08-08
44250-00011,엄사3호공원4,어린이공원,,충청남도 계룡시 엄사면 엄사리 130,36.2901659,127.2387112,1685,운동기구(7종),조합놀이대+흔들놀이,파고라(2)+의자(6),,화장실(1)+보안등(3)+CCTV,1991-05-20,충청남도 계룡시청,042-840-2663,2023-08-08
44250-00012,엄사4호공원5,어린이공원,,충청남도 계룡시 엄사면 엄사리 252-1,36.28878403,127.237566,2850,운동기구(5종),조합놀이대+흔들놀이+물놀이시설,파고라(2)+의자(6),,화장실(1)+보안등(6)+CCTV,1991-05-20,충청남도 계룡시청,042-840-2663,2023-08-08
44250-00013,엄사5호공원6,어린이공원,,충청남도 계룡시 엄사면 엄사리 264,36.287445,127.2339731,1519,운동기구(5종),조합놀이대+흔들놀이,파고라(2)+의자(10),,화장실(1)+보안등(3)+CCTV,1991-05-20,충청남도 계룡시청,042-840-2663,2023-08-08
44250-00014,대성공원1,묘지공원,,충청남도 계룡시 두마면 입암리 140-1,36.244408,127.266165,119815,대성묘지,,,,,1991-07-31,충청남도 계룡시청,042-840-2663,2023-08-08
44250-00015,공원2,소공원,,충청남도 계룡시 두마면 농소리 1044,36.25873902,127.264523,1014,운동기구(2종),,파고라(1)+의자(7),,,2012-08-27,충청남도 계룡시청,042-840-2663,2023-08-08
44250-00016,공원3,소공원,,충청남도 계룡시 두마면 농소리 1075,36.26589019,127.2583821,340,,,파고라(1)+의자(4),,,2012-08-27,충청남도 계룡시청,042-840-2663,2023-08-08
44250-00017,공원4,소공원,,충청남도 계룡시 신도안면 남선리 1345,36.29690378,127.2413345,4158,,,,,수목식재,2015-03-20,충청남도 계룡시청,042-840-2663,2023-08-08
